ID,label,type,year
http://www.wikidata.org/entity/Q18816471,Victoria Mudd,DIRECTOR,1946
http://www.wikidata.org/entity/Q3328202,Murray Lerner,DIRECTOR,1927
http://www.wikidata.org/entity/Q706475,Steve McQueen,DIRECTOR,1969
http://www.wikidata.org/entity/Q309715,Roland Joffé,DIRECTOR,1945
http://www.wikidata.org/entity/Q506081,John Waters,DIRECTOR,1893
http://www.wikidata.org/entity/Q28941,Frank Lloyd,DIRECTOR,1886
http://www.wikidata.org/entity/Q51545,Luis Buñuel,DIRECTOR,1900
http://www.wikidata.org/entity/Q465139,Antoine Fuqua,DIRECTOR,1965
http://www.wikidata.org/entity/Q458696,Walter Salles,DIRECTOR,1956
http://www.wikidata.org/entity/Q57316,Volker Schlöndorff,DIRECTOR,1939
http://www.wikidata.org/entity/Q55218,Sebastián Szabó,DIRECTOR,1938
http://www.wikidata.org/entity/Q104266,Mel Brooks,DIRECTOR,1926
http://www.wikidata.org/entity/Q62956,Caroline Link,DIRECTOR,1964
http://www.wikidata.org/entity/Q3085673,François Reichenbach,DIRECTOR,1921
http://www.wikidata.org/entity/Q3124227,Gérard Patris,DIRECTOR,1931
http://www.wikidata.org/entity/Q363117,Martin Brest,DIRECTOR,1951
http://www.wikidata.org/entity/Q51559,Sidney Lumet,DIRECTOR,1924
http://www.wikidata.org/entity/Q7173572,Peter Davis,DIRECTOR,1937
http://www.wikidata.org/entity/Q205707,Bradley Cooper,DIRECTOR,1975
http://www.wikidata.org/entity/Q361336,Bill Condon,DIRECTOR,1955
http://www.wikidata.org/entity/Q318287,Cameron Crowe,DIRECTOR,1957
http://www.wikidata.org/entity/Q55171,Pedro Almodóvar,DIRECTOR,1949
http://www.wikidata.org/entity/Q940393,Luc Jacquet,DIRECTOR,1960
http://www.wikidata.org/entity/Q263486,Curtis Hanson,DIRECTOR,1945
http://www.wikidata.org/entity/Q4980101,Bryan Fogel,DIRECTOR,2000
http://www.wikidata.org/entity/Q500611,Jean-Marc Vallée,DIRECTOR,1963
http://www.wikidata.org/entity/Q223687,Wes Anderson,DIRECTOR,1969
http://www.wikidata.org/entity/Q933453,Lawrence Schiller,DIRECTOR,1936
http://www.wikidata.org/entity/Q259913,Spike Jonze,DIRECTOR,1969
http://www.wikidata.org/entity/Q919750,Richard Quine,DIRECTOR,1920
http://www.wikidata.org/entity/Q633939,Archie Mayo,DIRECTOR,1891
http://www.wikidata.org/entity/Q315062,Bille August,DIRECTOR,1948
http://www.wikidata.org/entity/Q1687742,Jerome Hill,DIRECTOR,1905
http://www.wikidata.org/entity/Q724590,François Girard,DIRECTOR,1963
http://www.wikidata.org/entity/Q188726,Anthony Minghella,DIRECTOR,1954
http://www.wikidata.org/entity/Q546204,Preston Sturges,DIRECTOR,1898
http://www.wikidata.org/entity/Q544016,Norman Panama,DIRECTOR,1914
http://www.wikidata.org/entity/Q40035,Richard Linklater,DIRECTOR,1960
http://www.wikidata.org/entity/Q605924,Harold Prince,DIRECTOR,1928
http://www.wikidata.org/entity/Q953627,Mark Rydell,DIRECTOR,1929
http://www.wikidata.org/entity/Q456910,Patty Jenkins,DIRECTOR,1971
http://www.wikidata.org/entity/Q817863,Bennett Miller,DIRECTOR,1966
http://www.wikidata.org/entity/Q669045,Harry Beaumont,DIRECTOR,1888
http://www.wikidata.org/entity/Q218845,Zoltan Korda,DIRECTOR,1895
http://www.wikidata.org/entity/Q261997,William Cameron Menzies,DIRECTOR,1896
http://www.wikidata.org/entity/Q3528710,Tim Whelan,DIRECTOR,1893
http://www.wikidata.org/entity/Q40645,Ludwig Berger,DIRECTOR,1892
http://www.wikidata.org/entity/Q449349,Barbara Kopple,DIRECTOR,1946
http://www.wikidata.org/entity/Q53045,Giuseppe Tornatore,DIRECTOR,1956
http://www.wikidata.org/entity/Q711420,Marcel Ophüls,DIRECTOR,1927
http://www.wikidata.org/entity/Q73761,Kimberly Peirce,DIRECTOR,1967
http://www.wikidata.org/entity/Q25014,John Cleese,DIRECTOR,1939
http://www.wikidata.org/entity/Q25078,Terry Gilliam,DIRECTOR,1940
http://www.wikidata.org/entity/Q7427291,Saul Dibb,DIRECTOR,1968
http://www.wikidata.org/entity/Q977546,Errol Morris,DIRECTOR,1948
http://www.wikidata.org/entity/Q1388109,Gene Saks,DIRECTOR,1921
http://www.wikidata.org/entity/Q51564,John Landis,DIRECTOR,1950
http://www.wikidata.org/entity/Q316957,Gerd Oswald,DIRECTOR,1919
http://www.wikidata.org/entity/Q364342,Darryl F. Zanuck,DIRECTOR,1902
http://www.wikidata.org/entity/Q470818,Ken Annakin,DIRECTOR,1914
http://www.wikidata.org/entity/Q78924,Bernhard Wicki,DIRECTOR,1919
http://www.wikidata.org/entity/Q55422,David Cronenberg,DIRECTOR,1943
http://www.wikidata.org/entity/Q65906,Bernhard Grzimek,DIRECTOR,1909
http://www.wikidata.org/entity/Q95133,Robert Aldrich,DIRECTOR,1918
http://www.wikidata.org/entity/Q73089,Gene Kelly,DIRECTOR,1912
http://www.wikidata.org/entity/Q1377923,Garson Kanin,DIRECTOR,1912
http://www.wikidata.org/entity/Q75079,Chris Columbus,DIRECTOR,1958
http://www.wikidata.org/entity/Q6758800,Marek Brodzki,DIRECTOR,1960
http://www.wikidata.org/entity/Q1368300,Peter Farrelly,DIRECTOR,1956
http://www.wikidata.org/entity/Q1452569,Fred Williamson,DIRECTOR,1938
http://www.wikidata.org/entity/Q522232,Shekhar Kapur,DIRECTOR,1945
http://www.wikidata.org/entity/Q1561788,Michael Ritchie,DIRECTOR,1938
http://www.wikidata.org/entity/Q455279,Joe Dante,DIRECTOR,1946
http://www.wikidata.org/entity/Q270639,John McTiernan,DIRECTOR,1951
http://www.wikidata.org/entity/Q53040,Franco Zeffirelli,DIRECTOR,1923
http://www.wikidata.org/entity/Q7348204,Robert P. Davis,DIRECTOR,1929
http://www.wikidata.org/entity/Q1168358,John Korty,DIRECTOR,1936
http://www.wikidata.org/entity/Q230184,Lee Grant,DIRECTOR,1927
http://www.wikidata.org/entity/Q1703212,Jonathan Kaplan,DIRECTOR,1947
http://www.wikidata.org/entity/Q7440991,Sean Fine,DIRECTOR,2000
http://www.wikidata.org/entity/Q597230,Marcel Camus,DIRECTOR,1912
http://www.wikidata.org/entity/Q363231,Denys Arcand,DIRECTOR,1941
http://www.wikidata.org/entity/Q6373828,Kary Antholis,DIRECTOR,1962
http://www.wikidata.org/entity/Q8006,Akira Kurosawa,DIRECTOR,1910
http://www.wikidata.org/entity/Q719427,Sam Taylor,DIRECTOR,1895
http://www.wikidata.org/entity/Q6139878,James Moll,DIRECTOR,1963
http://www.wikidata.org/entity/Q2058654,Lowell Sherman,DIRECTOR,1885
http://www.wikidata.org/entity/Q337226,Bertrand Tavernier,DIRECTOR,1941
http://www.wikidata.org/entity/Q967302,Nicholas Hytner,DIRECTOR,1956
http://www.wikidata.org/entity/Q1968780,Alexander Hall,DIRECTOR,1894
http://www.wikidata.org/entity/Q882,Charlie Chaplin,DIRECTOR,1889
http://www.wikidata.org/entity/Q55412,F. W. Murnau,DIRECTOR,1888
http://www.wikidata.org/entity/Q95048,Tim Robbins,DIRECTOR,1958
http://www.wikidata.org/entity/Q5362559,Elizabeth Chai Vasarhelyi,DIRECTOR,1979
http://www.wikidata.org/entity/Q6199802,Jimmy Chin,DIRECTOR,1973
http://www.wikidata.org/entity/Q274070,Alejandro Amenábar,DIRECTOR,1972
http://www.wikidata.org/entity/Q2980777,Elmar Klos,DIRECTOR,1910
http://www.wikidata.org/entity/Q715455,Ján Kadár,DIRECTOR,1918
http://www.wikidata.org/entity/Q2832952,Alex Gibney,DIRECTOR,1953
http://www.wikidata.org/entity/Q1388800,Gustav Machatý,DIRECTOR,1901
http://www.wikidata.org/entity/Q61269987,Rayka Zehtabchi,DIRECTOR,1994
http://www.wikidata.org/entity/Q313190,René Clément,DIRECTOR,1913
http://www.wikidata.org/entity/Q443106,Gavin Hood,DIRECTOR,1963
http://www.wikidata.org/entity/Q5506633,Steve Gordon,DIRECTOR,1938
http://www.wikidata.org/entity/Q744326,Victor Saville,DIRECTOR,1895
http://www.wikidata.org/entity/Q55249,Ken Russell,DIRECTOR,1927
http://www.wikidata.org/entity/Q238638,Chris Weitz,DIRECTOR,1969
http://www.wikidata.org/entity/Q999332,Buck Henry,DIRECTOR,1930
http://www.wikidata.org/entity/Q84199,Michael Haneke,DIRECTOR,1942
http://www.wikidata.org/entity/Q374678,Paolo Sorrentino,DIRECTOR,1970
http://www.wikidata.org/entity/Q343293,Fernando Meirelles,DIRECTOR,1955
http://www.wikidata.org/entity/Q524780,Charles Ferguson,DIRECTOR,1955
http://www.wikidata.org/entity/Q316051,Lasse Hallström,DIRECTOR,1946
http://www.wikidata.org/entity/Q919642,Norman Krasna,DIRECTOR,1909
http://www.wikidata.org/entity/Q1660432,Walon Green,DIRECTOR,1936
http://www.wikidata.org/entity/Q55465,Gabriele Salvatores,DIRECTOR,1950
http://www.wikidata.org/entity/Q48765,Stanley Donen,DIRECTOR,1924
http://www.wikidata.org/entity/Q460090,Ronald Neame,DIRECTOR,1911
http://www.wikidata.org/entity/Q215478,Terrence Malick,DIRECTOR,1943
http://www.wikidata.org/entity/Q594382,Xavier Koller,DIRECTOR,1944
http://www.wikidata.org/entity/Q563542,Richard Dembo,DIRECTOR,1948
http://www.wikidata.org/entity/Q966078,Stuart Rosenberg,DIRECTOR,1927
http://www.wikidata.org/entity/Q1971984,Stephen Gaghan,DIRECTOR,1965
http://www.wikidata.org/entity/Q353117,Tony Gilroy,DIRECTOR,1956
http://www.wikidata.org/entity/Q539685,Michael Anderson,DIRECTOR,1920
http://www.wikidata.org/entity/Q547495,John Farrow,DIRECTOR,1904
http://www.wikidata.org/entity/Q269975,Anthony Mann,DIRECTOR,1906
http://www.wikidata.org/entity/Q3736945,Lynne Littman,DIRECTOR,1941
http://www.wikidata.org/entity/Q185846,Chris Noonan,DIRECTOR,1952
http://www.wikidata.org/entity/Q287607,Rob Reiner,DIRECTOR,1947
http://www.wikidata.org/entity/Q709076,Stephen Hopkins,DIRECTOR,1958
http://www.wikidata.org/entity/Q352030,Jiří Menzel,DIRECTOR,1938
http://www.wikidata.org/entity/Q55429,Jim Sheridan,DIRECTOR,1949
http://www.wikidata.org/entity/Q726925,Juan J. Campanella,DIRECTOR,1959
http://www.wikidata.org/entity/Q456979,J. Lee Thompson,DIRECTOR,1914
http://www.wikidata.org/entity/Q731760,Morton DaCosta,DIRECTOR,1914
http://www.wikidata.org/entity/Q289055,Elliot Silverstein,DIRECTOR,1927
http://www.wikidata.org/entity/Q315756,Mike Leigh,DIRECTOR,1943
http://www.wikidata.org/entity/Q3196483,Kieth Merrill,DIRECTOR,1940
http://www.wikidata.org/entity/Q1806083,Larry Lansburgh,DIRECTOR,1911
http://www.wikidata.org/entity/Q1241761,Peter Cattaneo,DIRECTOR,1964
http://www.wikidata.org/entity/Q72756,Raoul Walsh,DIRECTOR,1887
http://www.wikidata.org/entity/Q1384343,Serge Bourguignon,DIRECTOR,1928
http://www.wikidata.org/entity/Q4636,Barbra Streisand,DIRECTOR,1942
http://www.wikidata.org/entity/Q508182,Michael Gordon,DIRECTOR,1909
http://www.wikidata.org/entity/Q314502,Jason Reitman,DIRECTOR,1977
http://www.wikidata.org/entity/Q553819,Gabriel Axel,DIRECTOR,1918
http://www.wikidata.org/entity/Q1351492,Peter Glenville,DIRECTOR,1913
http://www.wikidata.org/entity/Q724098,Mike Mills,DIRECTOR,1966
http://www.wikidata.org/entity/Q315374,Michael Cacoyannis,DIRECTOR,1922
http://www.wikidata.org/entity/Q951522,Scott Hicks,DIRECTOR,1953
http://www.wikidata.org/entity/Q9544977,Lilly Wachowski,DIRECTOR,1967
http://www.wikidata.org/entity/Q9545711,Lana Wachowski,DIRECTOR,1965
http://www.wikidata.org/entity/Q262130,Richard Donner,DIRECTOR,1930
http://www.wikidata.org/entity/Q524711,Jonathan Lynn,DIRECTOR,1943
http://www.wikidata.org/entity/Q726024,Vincent Ward,DIRECTOR,1956
http://www.wikidata.org/entity/Q55190,Sergei Bondarchuk,DIRECTOR,1920
http://www.wikidata.org/entity/Q313497,Danis Tanović,DIRECTOR,1969
http://www.wikidata.org/entity/Q314142,Edward Zwick,DIRECTOR,1952
http://www.wikidata.org/entity/Q723042,Teinosuke Kinugasa,DIRECTOR,1896
http://www.wikidata.org/entity/Q6686914,Louis Clyde Stoumen,DIRECTOR,1917
http://www.wikidata.org/entity/Q53002,François Truffaut,DIRECTOR,1932
http://www.wikidata.org/entity/Q951493,Charles Jarrott,DIRECTOR,1927
http://www.wikidata.org/entity/Q3134091,Herman Shumlin,DIRECTOR,1898
http://www.wikidata.org/entity/Q645627,Hal Mohr,DIRECTOR,1894
http://www.wikidata.org/entity/Q82538,Mike van Diem,DIRECTOR,1959
http://www.wikidata.org/entity/Q722135,Tom Shadyac,DIRECTOR,1958
http://www.wikidata.org/entity/Q117529,Franz Schnyder,DIRECTOR,1910
http://www.wikidata.org/entity/Q78899,Leopold Lindtberg,DIRECTOR,1902
http://www.wikidata.org/entity/Q3047497,Edgar Selwyn,DIRECTOR,1875
http://www.wikidata.org/entity/Q236148,Susanne Bier,DIRECTOR,1960
http://www.wikidata.org/entity/Q2865325,Arthur Rosson,DIRECTOR,1886
http://www.wikidata.org/entity/Q1381702,Rob Epstein,DIRECTOR,1955
http://www.wikidata.org/entity/Q722032,Jeffrey Friedman,DIRECTOR,1951
http://www.wikidata.org/entity/Q60858,Douglas Sirk,DIRECTOR,1897
http://www.wikidata.org/entity/Q1949286,Moshé Mizrahi,DIRECTOR,1931
http://www.wikidata.org/entity/Q7371,Federico Fellini,DIRECTOR,1920
http://www.wikidata.org/entity/Q38222,George Lucas,DIRECTOR,1944
http://www.wikidata.org/entity/Q23301,Roberto Benigni,DIRECTOR,1952
http://www.wikidata.org/entity/Q11930,Kevin Costner,DIRECTOR,1955
http://www.wikidata.org/entity/Q24829,Orson Welles,DIRECTOR,1915
http://www.wikidata.org/entity/Q55245,Laurence Olivier,DIRECTOR,1907
http://www.wikidata.org/entity/Q240490,Julie Taymor,DIRECTOR,1952
http://www.wikidata.org/entity/Q363666,Jerry Zucker,DIRECTOR,1950
http://www.wikidata.org/entity/Q317567,Barry Sonnenfeld,DIRECTOR,1953
http://www.wikidata.org/entity/Q726105,Vladimir Menshov,DIRECTOR,1939
http://www.wikidata.org/entity/Q483118,Ben Affleck,DIRECTOR,1972
http://www.wikidata.org/entity/Q495549,Jennifer Ellen Chan,ACTOR,1958
http://www.wikidata.org/entity/Q640929,John Gary Yurosek,ACTOR,1937
http://www.wikidata.org/entity/Q47087,Arthur Charles Clarke,ACTOR,1917
http://www.wikidata.org/entity/Q102124,Susan Alexandra Weaver,ACTOR,1949
http://www.wikidata.org/entity/Q200405,John Vincent Hurt,ACTOR,1940
http://www.wikidata.org/entity/Q320093,Thomas Roy Skerritt,ACTOR,1933
http://www.wikidata.org/entity/Q109232,Rosanna Lauren Arquette,ACTOR,1959
http://www.wikidata.org/entity/Q125017,Uma Karuna Thurman,ACTOR,1970
http://www.wikidata.org/entity/Q172678,Samuel Leroy Jackson,ACTOR,1948
http://www.wikidata.org/entity/Q185051,Ronald Walken,ACTOR,1943
http://www.wikidata.org/entity/Q254431,Robert Arquette,ACTOR,1969
http://www.wikidata.org/entity/Q270774,Julia Anne Sweeney,ACTOR,1959
http://www.wikidata.org/entity/Q2680,Walter Bruce Willis,ACTOR,1955
http://www.wikidata.org/entity/Q3751774,Francis Charles Turner,ACTOR,1951
http://www.wikidata.org/entity/Q73930,Richard Laughlain Munro,ACTOR,1966
http://www.wikidata.org/entity/Q35011,Frances Louise Fisher,ACTOR,1952
http://www.wikidata.org/entity/Q229338,Gladys Georgianna Greene,ACTOR,1900
http://www.wikidata.org/entity/Q241510,Michael Connell Biehn,ACTOR,1956
http://www.wikidata.org/entity/Q1320792,Ross Elliot Bagley,ACTOR,1988
http://www.wikidata.org/entity/Q2079473,Gregory Vincent Collins,ACTOR,1952
http://www.wikidata.org/entity/Q313755,Harry Fowler Connick,ACTOR,1967
http://www.wikidata.org/entity/Q40096,Willard Carroll Smith Jr.,ACTOR,1968
http://www.wikidata.org/entity/Q181917,David Graham Niven,ACTOR,1910
http://www.wikidata.org/entity/Q202725,Maria de Lourdes Villiers Farrow,ACTOR,1945
http://www.wikidata.org/entity/Q234293,Olivia Osuna,ACTOR,1951
http://www.wikidata.org/entity/Q193160,Robert Lawrence Leonard,ACTOR,1969
http://www.wikidata.org/entity/Q83338,Robin McLaurin Williams,ACTOR,1951
http://www.wikidata.org/entity/Q162389,Bernard Schwartz,ACTOR,1925
http://www.wikidata.org/entity/Q1101612,Clinton Engle Howard,ACTOR,1959
http://www.wikidata.org/entity/Q3178896,James Ross Meskimen,ACTOR,1959
http://www.wikidata.org/entity/Q3454165,Кевин Норвуд Бейкон,ACTOR,1958
http://www.wikidata.org/entity/Q2263,Томас Джефри Ханкс,ACTOR,1956
http://www.wikidata.org/entity/Q31073,"Walter Leland Cronkite, Jr.",ACTOR,1916
http://www.wikidata.org/entity/Q1563450,Nadezda Poderegin,ACTOR,1931
http://www.wikidata.org/entity/Q76943,Karl Gerhart Fröbe,ACTOR,1913
http://www.wikidata.org/entity/Q4573,Thomas Sean Connery,ACTOR,1930
http://www.wikidata.org/entity/Q1209826,Richard Vincent Van Patten,ACTOR,1928
http://www.wikidata.org/entity/Q114179,Theodore Scott Glenn,ACTOR,1939
http://www.wikidata.org/entity/Q175535,Matthew Paige Damon,ACTOR,1970
http://www.wikidata.org/entity/Q210120,Julia O'Hara Stiles,ACTOR,1981
http://www.wikidata.org/entity/Q5115892,Charles Okechukww C. Venn,ACTOR,1973
http://www.wikidata.org/entity/Q28310,Scott Edward Adkinss,ACTOR,1976
http://www.wikidata.org/entity/Q34975,Brian Denis Cox,ACTOR,1946
http://www.wikidata.org/entity/Q224081,Antonino Giovanni Ribisi,ACTOR,1974
http://www.wikidata.org/entity/Q1859922,Frederick Allen Nutter,ACTOR,1929
http://www.wikidata.org/entity/Q273351,Mollie Peters,ACTOR,1942
http://www.wikidata.org/entity/Q40791,Sandra Annette Bullock,ACTOR,1964
http://www.wikidata.org/entity/Q43416,Keanu Charles Reeves,ACTOR,1964
http://www.wikidata.org/entity/Q53680,Jeffrey Warren Daniels,ACTOR,1955
http://www.wikidata.org/entity/Q104027,Issur Danielovich Demsky,ACTOR,1916
http://www.wikidata.org/entity/Q316003,Richard William Farnsworth,ACTOR,1920
http://www.wikidata.org/entity/Q4703653,Albert Reinhold Carmichael,ACTOR,1928
http://www.wikidata.org/entity/Q5210673,Dale Harris Van Sickel,ACTOR,1907
http://www.wikidata.org/entity/Q16398403,Robert Guy Miranda,ACTOR,0
http://www.wikidata.org/entity/Q446968,William Eugene Burrows,ACTOR,1945
http://www.wikidata.org/entity/Q490347,George Clifton James,ACTOR,1920
http://www.wikidata.org/entity/Q36949,Robert Anthony de Niro Jr,ACTOR,1943
http://www.wikidata.org/entity/Q133313,Jacob Benjamin Gyllenhaal,ACTOR,1980
http://www.wikidata.org/entity/Q272944,Danielle Andrea Harris,ACTOR,1977
http://www.wikidata.org/entity/Q312878,Richmond Reed Carradine,ACTOR,1906
http://www.wikidata.org/entity/Q950857,Warren William Krech,ACTOR,1894
http://www.wikidata.org/entity/Q182104,Jessica Alice Tandy,ACTOR,1909
http://www.wikidata.org/entity/Q318685,Steve Robert Guttenberg,ACTOR,1958
http://www.wikidata.org/entity/Q712180,Anthony Wilford Brimley,ACTOR,1934
http://www.wikidata.org/entity/Q171736,Robert Selden Duvall,ACTOR,1931
http://www.wikidata.org/entity/Q167520,Jonathan Vincent Voight,ACTOR,1938
http://www.wikidata.org/entity/Q41142,Jane Seymour Fonda,ACTOR,1937
http://www.wikidata.org/entity/Q1033016,Maria Halle Berry,ACTOR,1966
http://www.wikidata.org/entity/Q216936,Sean John Combs,ACTOR,1969
http://www.wikidata.org/entity/Q560170,James Haven Voight,ACTOR,1973
http://www.wikidata.org/entity/Q40572,Heath Andrew Ledger,ACTOR,1979
http://www.wikidata.org/entity/Q129817,Russell Ira Crowe,ACTOR,1964
http://www.wikidata.org/entity/Q101797,Winona Laura Horowitz,ACTOR,1971
http://www.wikidata.org/entity/Q1032023,Stuart Conan Wilson,ACTOR,1946
http://www.wikidata.org/entity/Q159778,Michelle Marie Pfeiffer,ACTOR,1958
http://www.wikidata.org/entity/Q166389,Daniel Michael Blake Day,ACTOR,1957
http://www.wikidata.org/entity/Q234128,Miriam Margolyes,ACTOR,1941
http://www.wikidata.org/entity/Q320945,Thomas Ellis Gibson,ACTOR,1962
http://www.wikidata.org/entity/Q492176,Alexander Duncan McCowen,ACTOR,1925
http://www.wikidata.org/entity/Q435437,Ingeborga Edmundovna Dapkūnaitė,ACTOR,1963
http://www.wikidata.org/entity/Q42745,Margarita Carmen Cansino,ACTOR,1918
http://www.wikidata.org/entity/Q172035,Colin James Farrell,ACTOR,1976
http://www.wikidata.org/entity/Q174843,Jeffrey Leon Bridges,ACTOR,1949
http://www.wikidata.org/entity/Q354031,Ralph Thomas Bower,ACTOR,1938
http://www.wikidata.org/entity/Q83359,James Byron Dean,ACTOR,1931
http://www.wikidata.org/entity/Q182450,George Campbell Scott,ACTOR,1927
http://www.wikidata.org/entity/Q41871,Paul Leonard Newman,ACTOR,1925
http://www.wikidata.org/entity/Q106225,Roger-Jean Gouyé,ACTOR,1933
http://www.wikidata.org/entity/Q106418,Catherine Fabienne Dorléac,ACTOR,1943
http://www.wikidata.org/entity/Q151973,Richard Walter Jenkins,ACTOR,1925
http://www.wikidata.org/entity/Q153332,Mary Wayne Marsh,ACTOR,1894
http://www.wikidata.org/entity/Q3568418,Elia Boris Bulakh,ACTOR,1899
http://www.wikidata.org/entity/Q225509,Susannah Yolande Fletcher,ACTOR,1939
http://www.wikidata.org/entity/Q344758,Byron Elsworth Barr,ACTOR,1913
http://www.wikidata.org/entity/Q517562,Nigel Hector Munro Stock,ACTOR,1919
http://www.wikidata.org/entity/Q937550,Patrick Cheeseman,ACTOR,1920
http://www.wikidata.org/entity/Q41233,Timothy Leonard Dalton Leggett,ACTOR,1946
http://www.wikidata.org/entity/Q168724,Emma Thompson,ACTOR,1959
http://www.wikidata.org/entity/Q264648,Geraldine McKeown,ACTOR,1932
http://www.wikidata.org/entity/Q296008,Anthony McMillan,ACTOR,1950
http://www.wikidata.org/entity/Q363241,Patrick Alan Doyle,ACTOR,1953
http://www.wikidata.org/entity/Q28054,Judith Olivia Dench,ACTOR,1934
http://www.wikidata.org/entity/Q45772,Christian Charles Philip Bale,ACTOR,1974
http://www.wikidata.org/entity/Q1357886,Jiří Schmitzer,ACTOR,1920
http://www.wikidata.org/entity/Q4081017,Ирина Владимировна Бахтура,ACTOR,1965
http://www.wikidata.org/entity/Q173585,Jessica Phyllis Lange,ACTOR,1949
http://www.wikidata.org/entity/Q348445,René Murat Auberjonois,ACTOR,1940
http://www.wikidata.org/entity/Q737183,Corbin Dean Bernsen,ACTOR,1954
http://www.wikidata.org/entity/Q38203,Helen Adams Keller,ACTOR,1880
http://www.wikidata.org/entity/Q1444208,Francis Xavier Shields,ACTOR,1909
http://www.wikidata.org/entity/Q230939,Catherine Lisa Bell,ACTOR,1968
http://www.wikidata.org/entity/Q873,Mary Louise Streep,ACTOR,1949
http://www.wikidata.org/entity/Q296630,Jason Nelson Robards,ACTOR,1922
http://www.wikidata.org/entity/Q3127022,Anton Moennekas,ACTOR,1924
http://www.wikidata.org/entity/Q542048,Dorothée-Hermina Feinberg,ACTOR,1922
http://www.wikidata.org/entity/Q1353516,José Luis de Vilallonga Cabeza de Vaca,ACTOR,1920
http://www.wikidata.org/entity/Q181413,Julie Frances Christie,ACTOR,1940
http://www.wikidata.org/entity/Q299190,Derek Jules Gaspard Ulric Niven van den Bogaerde,ACTOR,1921
http://www.wikidata.org/entity/Q463023,Raymond Lovelock,ACTOR,1950
http://www.wikidata.org/entity/Q296491,George Henry Sanders,ACTOR,1906
http://www.wikidata.org/entity/Q336865,Philip St. John Basil Rathbone,ACTOR,1892
http://www.wikidata.org/entity/Q189490,Jennifer Shrader Lawrence,ACTOR,1990
http://www.wikidata.org/entity/Q138005,Michael John Douglas,ACTOR,1951
http://www.wikidata.org/entity/Q358345,William December Williams Jr.,ACTOR,1937
http://www.wikidata.org/entity/Q39792,John Joseph Nicholson,ACTOR,1937
http://www.wikidata.org/entity/Q313727,Robert Archibald Shaw,ACTOR,1927
http://www.wikidata.org/entity/Q3158422,Jacques Henri Cottance,ACTOR,1906
http://www.wikidata.org/entity/Q7364630,Ronald George Hinings Adams,ACTOR,1896
http://www.wikidata.org/entity/Q42786,Audrey Kathleen Ruston,ACTOR,1929
http://www.wikidata.org/entity/Q212224,Liam Pádraic Aiken,ACTOR,1990
http://www.wikidata.org/entity/Q233365,Catherine Anne O'Hara,ACTOR,1954
http://www.wikidata.org/entity/Q492327,Cedric Antonio Kyles,ACTOR,1964
http://www.wikidata.org/entity/Q106126,Simone Kaminker,ACTOR,1921
http://www.wikidata.org/entity/Q129429,Vivian Mary Hartley,ACTOR,1913
http://www.wikidata.org/entity/Q1373859,Gary Neil Miller,ACTOR,1934
http://www.wikidata.org/entity/Q1667630,Gyergyai István,ACTOR,1904
http://www.wikidata.org/entity/Q2701392,Antonio Ruiz Soler,ACTOR,1921
http://www.wikidata.org/entity/Q312098,José Vicente Ferrer de Otero y Cintrón,ACTOR,1912
http://www.wikidata.org/entity/Q5335833,Edwin King Baker,ACTOR,1897
http://www.wikidata.org/entity/Q84489,Oskar Josef Bschließmayer,ACTOR,1922
http://www.wikidata.org/entity/Q95823,Ingeborg Katherine Marie Rose Klinckerfuss,ACTOR,1918
http://www.wikidata.org/entity/Q123351,Maurice Joseph Micklewhite,ACTOR,1933
http://www.wikidata.org/entity/Q213512,William Henry Cosby Jr,ACTOR,1937
http://www.wikidata.org/entity/Q294912,Richard Franklin Lennox Thomas Pryor,ACTOR,1940
http://www.wikidata.org/entity/Q310394,Alphonso Joseph D'Abruzzo,ACTOR,1936
http://www.wikidata.org/entity/Q16267452,Kerry Ann Walker,ACTOR,1948
http://www.wikidata.org/entity/Q1385381,Paul Sternberg,ACTOR,1908
http://www.wikidata.org/entity/Q145132,Spangler Arlington Brugh Taylor.,ACTOR,1911
http://www.wikidata.org/entity/Q3973321,Esteban Clemento Morro,ACTOR,1882
http://www.wikidata.org/entity/Q2658233,Clifford Tobin DeYoung,ACTOR,1945
http://www.wikidata.org/entity/Q2193862,Jan Hendrik Kraaijkamp,ACTOR,1925
http://www.wikidata.org/entity/Q4267490,Janette Lov,ACTOR,1906
http://www.wikidata.org/entity/Q470182,Paul Samuel Whiteman,ACTOR,1890
http://www.wikidata.org/entity/Q128532,Asa Yoelson,ACTOR,1886
http://www.wikidata.org/entity/Q3568307,William Henry Wright,ACTOR,1891
http://www.wikidata.org/entity/Q103876,Peter Seamus Lorcan O’Toole,ACTOR,1932
http://www.wikidata.org/entity/Q3347469,Oothout Zabriskie Whitehead,ACTOR,1911
http://www.wikidata.org/entity/Q65932,Philip Anthony Hopkins,ACTOR,1937
http://www.wikidata.org/entity/Q229042,Barbara Lynn Herzstein,ACTOR,1948
http://www.wikidata.org/entity/Q294583,Samuel Shepard Rogers III,ACTOR,1943
http://www.wikidata.org/entity/Q718135,William Delano Wilson,ACTOR,1942
http://www.wikidata.org/entity/Q7327,Юрий Алексеевич Гагарин,ACTOR,1934
http://www.wikidata.org/entity/Q9640,Lyndon Baines Johnson,ACTOR,1908
http://www.wikidata.org/entity/Q9696,John Fitzgerald Kennedy,ACTOR,1917
