ID,label,type,year,duration,comedy film,mystery film,thriller film,film based on literature,adventure film,horror film,science fiction film,drama film,Western film,crime film,musical film,romance film,action film,disaster film,coming-of-age story,historical film,war film,biographical film,LGBT-related film,flashback film,fantasy film,sports film,documentary film,children's film,trial film
http://www.wikidata.org/entity/Q313047,Denholm Mitchell Elliott,ACTOR,1922,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7542,Prince Rogers Nelson,ACTOR,1958,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q208026,Edward Thomas Hardy,ACTOR,1977,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q254947,Danielle Riley Keough,ACTOR,1989,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q298347,Nicholas Caradoc Hoult,ACTOR,1989,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q182763,Forest Steven Whitaker,ACTOR,1961,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q485298,Gillian Leigh Anderson,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6137080,James Kyle Anderson,ACTOR,1921,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q744357,Peter Paul Fix,ACTOR,1901,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q146256,Zenzile Miriam Makeba,ACTOR,1932,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q180962,Norman Kingsley Mailer,ACTOR,1923,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q188969,Riley Ben King,ACTOR,1925,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q36107,"Cassius Marcellus Clay, Jr.",ACTOR,1942,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q712314,Montague Banks,ACTOR,1897,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1319882,William Jack Poulter,ACTOR,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q139712,John Elton Halliley,ACTOR,1912,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3810452,Giuseppina Greci,ACTOR,1941,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q37628,Міле́на Ма́рківна Ку́ніс,ACTOR,1983,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q37876,נטע-לי הֵרְשְׁלַג,ACTOR,1981,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1701306,მერაბ ნინიძე,ACTOR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q190386,Rachel Anne McAdams,ACTOR,1978,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q298368,Isaac Liev Schreiber,ACTOR,1967,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q313043,Richard Dale Jenkins,ACTOR,1947,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q41422,Mark Alan Ruffalo,ACTOR,1957,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q210447,Mark Richard Hamill,ACTOR,1951,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q352730,Richard Treat Williams,ACTOR,1951,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q454081,Kenneth George Baker,ACTOR,1934,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q499644,Julian Wyatt Glover,ACTOR,1935,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q560552,Peter William Mayhew,ACTOR,1944,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q15222780,Katherine Boyer Waterston,ACTOR,1980,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q508049,Ezra Matthew Miller,ACTOR,1992,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q13424289,Edward Joseph Snowden,ACTOR,1983,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5568842,Glenn Edward Greenwald,ACTOR,1967,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5582174,Gonzalo Boye Tusset,ACTOR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q360,Julian Paul Hawkins,ACTOR,1971,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q212064,Channing Matthew Tatum,ACTOR,1980,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q516690,"Walton Sanders Goggins, Jr.",ACTOR,1971,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q103939,Carlos Irwin Estévez,ACTOR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q245808,Roman François Coppola,ACTOR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q28474288,Kerry Darrell Rossall,ACTOR,1947,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q862152,Wolodia Grajonca,ACTOR,1931,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q34012,Marlon Brando Junior,ACTOR,1924,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q124357,Ralph William John Brown,ACTOR,1957,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q208685,Rupert James Hector Everett,ACTOR,1959,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q511554,Anthony Dwane Mackie,ACTOR,1978,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q23365,Jeremy Lee Renner,ACTOR,1971,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q134895,Javier Ángel Encinas Bardem,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q201279,Woodrow Tracy Harrelson,ACTOR,1961,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q712437,Garret Lee Dillahunt,ACTOR,1964,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q41396,Josh James Brolin,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q200534,Katherine Mathilda Swinton,ACTOR,1960,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q229059,Julia Karin Ormond,ACTOR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q304322,Faune Alecia Chambers,ACTOR,1976,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q360531,Mahershalalhashbaz Gilmore,ACTOR,1974,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q439105,Phyllis Jeanne Somerville,ACTOR,1943,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q316756,Jonathan Adam Saunders Baruchel,ACTOR,1982,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q359488,"trini ""gordo""",ACTOR,1976,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q733776,Richard Jude Ciccolella,ACTOR,1947,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q102642,Diane Hall,ACTOR,1946,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q83694,Carmen Antimo Argenziano,ACTOR,1943,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q503027,Powers Allen Boothe,ACTOR,1948,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q15975716,George Miller Fox,ACTOR,1974,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q356303,Albert Lawrence Brooks,ACTOR,1947,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q106514,River Jude Bottom,ACTOR,1970,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q83812,Edward Goldenberg Robinson,ACTOR,1893,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2315802,Dakota Mayi Johnson,ACTOR,1989,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q299194,Aaron Benjamin Sorkin,ACTOR,1961,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q360426,Max Giorgio Choa Minghella,ACTOR,1985,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q43432,Justin Randall Timberlake,ACTOR,1981,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q342617,Benjamin John Whishaw,ACTOR,1980,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q81819,Monica Anna Maria Bellucci,ACTOR,1964,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4547,Daniel Wroughton Craig,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q29328,Brianne Sidonie Desaulniers,ACTOR,1989,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q193555,Brendan James Fraser,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q193676,Christopher Brian Bridges,ACTOR,1977,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q229029,Melanie Thandiwe Newton,ACTOR,1972,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q296500,Terrence Dashon Howard,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q37079,Thomas Cruise Mapother IV,ACTOR,1962,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q134333,Roger George Moore,ACTOR,1927,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q266942,Lorraine Gottfried,ACTOR,1937,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1112005,Dana Elaine Owens,ACTOR,1970,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1790788,William Joseph Patrick O'Brien,ACTOR,1899,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q272214,Mary Ann Chase,ACTOR,1930,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q436187,George Ranft,ACTOR,1895,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4616,Norma Jeane Mortenson,ACTOR,1926,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q181900,Stanley Martin Lieber,ACTOR,1922,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q306403,James Edward Franco,ACTOR,1978,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q309932,Bruce Lorne Campbell,ACTOR,1958,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q311993,Joel Edward McHale,ACTOR,1971,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76478,Kirsten Caroline Dunst,ACTOR,1982,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153815,Margaret Rose,ACTOR,1930,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q108283,Alan Wolf Arkin,ACTOR,1934,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q432385,Dean Joseph Norris,ACTOR,1963,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5438929,Eunice Fay McKenzie,ACTOR,1918,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2484213,Frederick Leonard Clark,ACTOR,1914,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3257528,Michael Gough,ACTOR,1907,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q434466,Anna Quirentia Nilsson,ACTOR,1888,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q78508,Erich Oswald Stroheim,ACTOR,1885,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q133151,John Michael Osbourne,ACTOR,1948,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11998,Kylie Ann Minogue,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q242717,Jane Quigley,ACTOR,1939,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3177488,Gerald Marenghi,ACTOR,1920,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11637,Frances Ethel Gumm,ACTOR,1922,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q242434,Ингушка Петрова,ACTOR,1937,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q467601,John Devon Roland Pertwee,ACTOR,1919,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q218718,James Douglas Muir Leno,ACTOR,1950,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q231942,Natalie Maria Cole,ACTOR,1950,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q296609,Russell Edward Brand,ACTOR,1975,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q296729,Anthony Dominick Benedetto,ACTOR,1926,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q425821,Mark Daniel Ronson,ACTOR,1975,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q937537,Francis Martin Patrick Boyle,ACTOR,1972,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12006,David Eric Grohl,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q15897,Amy Jade Winehouse,ACTOR,1983,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19154,Graham William Walker,ACTOR,1963,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q36153,Beyoncé Giselle Knowles,ACTOR,1981,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q36844,Robyn Rihanna Fenty,ACTOR,1988,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q40054,Jonathan Stephen Ross,ACTOR,1960,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q62766,josue aguilar,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q229410,Melissa Chessington Leo,ACTOR,1960,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q231237,Karen Sheila Gillan,ACTOR,1987,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q83287,Selena Marie Gomez,ACTOR,1992,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3973189,Stephen Francis Henderson,ACTOR,1988,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q297384,Peter Jeremy William Huggins,ACTOR,1933,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6548149,Lillian Kemble-Cooper,ACTOR,1892,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3680025,Ettore Foà,ACTOR,1892,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1252523,Douglas Alexander Smith,ACTOR,1985,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q297525,Jeffrey Koons,ACTOR,1955,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q23685,"James Earl Carter, Jr.",ACTOR,1924,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q31549,Sean Paul Lockhart,ACTOR,1986,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q44221,Sean Justin Penn,ACTOR,1960,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q201842,Adam Paul Scott,ACTOR,1973,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q483379,Gwen Renée Stefani,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q173158,Krishna Pandit Bhanji,ACTOR,1943,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q309980,Edward Charles Morrice Fox,ACTOR,1937,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q80309,ਓਮ ਪ੍ਰਕਾਸ਼ ਪੁਰੀ,ACTOR,1950,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q481832,Amy Lou Adams,ACTOR,1974,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q21526674,Jeffrey Sidney Williamson,ACTOR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2915047,James Campbell,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q458884,Diane Luckey,ACTOR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5233065,David Drakula,ACTOR,1963,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q920513,Denis Charles Pratt,ACTOR,1908,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q40090,Chandra Danette Wilson,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q41548,José Antonio Domínguez Banderas,ACTOR,1960,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q230415,Frances Margaret Anderson,ACTOR,1897,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19673,Albert Arnold Gore,ACTOR,1948,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q193517,Emily Olivia Leah Blunt,ACTOR,1983,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q312524,Asa Maxwell Thornton Farr Butterfield,ACTOR,1997,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q143945,Carla Gilberta Bruni Tedeschi,ACTOR,1967,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q161916,Owen Cunningham Wilson,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q295803,Thomas William Hiddleston,ACTOR,1981,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4069179,Nina Arianda Matijcio,ACTOR,1984,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q229184,Lily Jane Collins,ACTOR,1989,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q102551,Ermes Effron Borgnino,ACTOR,1917,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1707954,Giuseppe Danielle Sorgente,ACTOR,1925,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q40912,Francis Albert Sinatra,ACTOR,1915,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q708256,Harry Bernard Cross,ACTOR,1947,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q230516,Radha Rani Amber Indigo Anunda Mitchell,ACTOR,1973,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q296887,Alfred Thomas Highmore,ACTOR,1992,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q342419,Toby Edward Heslewood Jones,ACTOR,1966,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3808687,Joe Dominic Prospero,ACTOR,1988,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q256531,Iimaan Maxamed Cabdulmajiid,ACTOR,1955,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q710142,Leslie Samuel Phillips,ACTOR,1924,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3303794,Meagen Helen Fay,ACTOR,1957,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q44857,John Roger Stephens,ACTOR,1978,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q313804,"Casper Robert Van Dien, Jr.",ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q163286,Hugh John Mungo Grant,ACTOR,1960,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q165219,Robert John Downey,ACTOR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q167498,Margaret Mary Emily Anne Hyra,ACTOR,1961,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q181140,Rachel Anne Griffiths,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q234516,Teresa Mary Palmer,ACTOR,1986,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q82085,Samuel Henry John Worthington,ACTOR,1976,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q219640,"Vincent Leonard Price, Jr.",ACTOR,1911,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q727740,Weisz Kornél Lajos,ACTOR,1912,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q222833,Frederick Hubbard Gwynne,ACTOR,1926,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q270324,Patti Ann LuPone,ACTOR,1949,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q465442,Robert Peter Williams,ACTOR,1927,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q104000,Betty Joan Perske,ACTOR,1924,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q722059,Walter Perry Johnson,ACTOR,1887,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q106481,Alan Sidney Patrick Rickman,ACTOR,1946,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q230534,Rebecca Maria Hall,ACTOR,1982,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q381799,川上ノブ,ACTOR,1950,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1332872,Jonny Rees,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q139642,Zachary John Quinto,ACTOR,1977,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1683879,Jason Maxwell Brooks,ACTOR,1966,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q190162,Zoë Yadira Saldaña Nazario,ACTOR,1978,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q199929,Jennifer Marie Morrison,ACTOR,1979,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q314133,Anton Viktorovich Yelchin,ACTOR,1989,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q686301,Emmitt Perry Jr.,ACTOR,1966,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q887857,Robert Treman Clendenin,ACTOR,1964,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q23466,Christopher Whitelaw Pine,ACTOR,1980,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4440,Eric Banadinović,ACTOR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1898563,Sylvia Gertrudis Martyna Hoeks,ACTOR,1983,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q484523,Jared Joseph Leto,ACTOR,1971,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q698173,Ana Celia de Armas Caso,ACTOR,1988,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1393963,Federico José Luppi Malacalza,ACTOR,1934,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q232837,Katharine Juliet Ross,ACTOR,1940,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3626966,Harry Edward Styles,ACTOR,1994,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q106743,Fernando Casado Arambillet,ACTOR,1917,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q40523,Julia Fiona Roberts,ACTOR,1967,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q248179,Tyler Gerald Burrell,ACTOR,1967,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1689476,James Christopher Workman,ACTOR,1980,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q170574,Helen Elizabeth Hunt,ACTOR,1963,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2212507,Danielle Anne Brisebois,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q232968,Kathryn Morris,ACTOR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q236527,Maya Khabira Rudolph,ACTOR,1972,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q472320,Bryan Ray Trout,ACTOR,1970,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q204299,Cynthia Ann Smith,ACTOR,1957,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q60953,Lilli Marie Peiser,ACTOR,1914,,,,,,,,,,,,,,,,,,,,,,,,,,
