Source,Target,weight
http://www.wikidata.org/entity/Q202735,http://www.wikidata.org/entity/Q191755,1
http://www.wikidata.org/entity/Q202735,http://www.wikidata.org/entity/Q359491,1
http://www.wikidata.org/entity/Q202735,http://www.wikidata.org/entity/Q502128,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q103876,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q170515,2
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q312098,1
http://www.wikidata.org/entity/Q457269,http://www.wikidata.org/entity/Q102462,1
http://www.wikidata.org/entity/Q457269,http://www.wikidata.org/entity/Q232863,1
http://www.wikidata.org/entity/Q149507,http://www.wikidata.org/entity/Q104372,1
http://www.wikidata.org/entity/Q149507,http://www.wikidata.org/entity/Q94041,1
http://www.wikidata.org/entity/Q51570,http://www.wikidata.org/entity/Q232837,1
http://www.wikidata.org/entity/Q51570,http://www.wikidata.org/entity/Q717693,1
http://www.wikidata.org/entity/Q51570,http://www.wikidata.org/entity/Q41871,2
http://www.wikidata.org/entity/Q51570,http://www.wikidata.org/entity/Q59215,2
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q102124,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q102642,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q134180,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q185051,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q4028,1
http://www.wikidata.org/entity/Q673103,http://www.wikidata.org/entity/Q106508,1
http://www.wikidata.org/entity/Q673103,http://www.wikidata.org/entity/Q3287895,1
http://www.wikidata.org/entity/Q270038,http://www.wikidata.org/entity/Q61954995,1
http://www.wikidata.org/entity/Q270038,http://www.wikidata.org/entity/Q102551,1
http://www.wikidata.org/entity/Q61954995,http://www.wikidata.org/entity/Q102551,1
http://www.wikidata.org/entity/Q51547,http://www.wikidata.org/entity/Q1631771,1
http://www.wikidata.org/entity/Q51547,http://www.wikidata.org/entity/Q181774,1
http://www.wikidata.org/entity/Q51547,http://www.wikidata.org/entity/Q95055,1
http://www.wikidata.org/entity/Q457250,http://www.wikidata.org/entity/Q210435,1
http://www.wikidata.org/entity/Q457250,http://www.wikidata.org/entity/Q7306656,1
http://www.wikidata.org/entity/Q372394,http://www.wikidata.org/entity/Q201279,1
http://www.wikidata.org/entity/Q372394,http://www.wikidata.org/entity/Q204299,1
http://www.wikidata.org/entity/Q269692,http://www.wikidata.org/entity/Q173158,1
http://www.wikidata.org/entity/Q269692,http://www.wikidata.org/entity/Q862152,1
http://www.wikidata.org/entity/Q1145260,http://www.wikidata.org/entity/Q263148,1
http://www.wikidata.org/entity/Q1145260,http://www.wikidata.org/entity/Q7327510,1
http://www.wikidata.org/entity/Q263148,http://www.wikidata.org/entity/Q7327510,1
http://www.wikidata.org/entity/Q62503,http://www.wikidata.org/entity/Q295593,1
http://www.wikidata.org/entity/Q62503,http://www.wikidata.org/entity/Q312878,1
http://www.wikidata.org/entity/Q213581,http://www.wikidata.org/entity/Q309989,1
http://www.wikidata.org/entity/Q269796,http://www.wikidata.org/entity/Q2424447,1
http://www.wikidata.org/entity/Q269796,http://www.wikidata.org/entity/Q545846,1
http://www.wikidata.org/entity/Q25132,http://www.wikidata.org/entity/Q166389,2
http://www.wikidata.org/entity/Q25132,http://www.wikidata.org/entity/Q2059493,1
http://www.wikidata.org/entity/Q25132,http://www.wikidata.org/entity/Q3178896,1
http://www.wikidata.org/entity/Q51114,http://www.wikidata.org/entity/Q153332,3
http://www.wikidata.org/entity/Q51114,http://www.wikidata.org/entity/Q229276,2
http://www.wikidata.org/entity/Q51114,http://www.wikidata.org/entity/Q443110,1
http://www.wikidata.org/entity/Q31225,http://www.wikidata.org/entity/Q104027,1
http://www.wikidata.org/entity/Q31225,http://www.wikidata.org/entity/Q1385381,1
http://www.wikidata.org/entity/Q55420,http://www.wikidata.org/entity/Q317817,1
http://www.wikidata.org/entity/Q55420,http://www.wikidata.org/entity/Q3925,1
http://www.wikidata.org/entity/Q263022,http://www.wikidata.org/entity/Q2424447,1
http://www.wikidata.org/entity/Q263022,http://www.wikidata.org/entity/Q295593,1
http://www.wikidata.org/entity/Q263022,http://www.wikidata.org/entity/Q718786,1
http://www.wikidata.org/entity/Q240872,http://www.wikidata.org/entity/Q105825,1
http://www.wikidata.org/entity/Q240872,http://www.wikidata.org/entity/Q132058,1
http://www.wikidata.org/entity/Q3371986,http://www.wikidata.org/entity/Q21067271,1
http://www.wikidata.org/entity/Q51575,http://www.wikidata.org/entity/Q524281,1
http://www.wikidata.org/entity/Q51575,http://www.wikidata.org/entity/Q955708,1
http://www.wikidata.org/entity/Q51575,http://www.wikidata.org/entity/Q16390,3
http://www.wikidata.org/entity/Q1064903,http://www.wikidata.org/entity/Q1189404,1
http://www.wikidata.org/entity/Q1064903,http://www.wikidata.org/entity/Q3968233,1
http://www.wikidata.org/entity/Q369485,http://www.wikidata.org/entity/Q462327,1
http://www.wikidata.org/entity/Q55230,http://www.wikidata.org/entity/Q55234,2
http://www.wikidata.org/entity/Q55230,http://www.wikidata.org/entity/Q735180,1
http://www.wikidata.org/entity/Q55234,http://www.wikidata.org/entity/Q735180,1
http://www.wikidata.org/entity/Q2094420,http://www.wikidata.org/entity/Q223745,1
http://www.wikidata.org/entity/Q2094420,http://www.wikidata.org/entity/Q42204,1
http://www.wikidata.org/entity/Q51570,http://www.wikidata.org/entity/Q161819,1
http://www.wikidata.org/entity/Q51570,http://www.wikidata.org/entity/Q4772397,1
http://www.wikidata.org/entity/Q51570,http://www.wikidata.org/entity/Q6115262,1
http://www.wikidata.org/entity/Q28028,http://www.wikidata.org/entity/Q7153551,1
http://www.wikidata.org/entity/Q28028,http://www.wikidata.org/entity/Q23844,1
http://www.wikidata.org/entity/Q28028,http://www.wikidata.org/entity/Q40791,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q3177199,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q470779,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q2149430,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q296630,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q326723,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q3511677,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q3565867,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q3567378,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q932647,1
http://www.wikidata.org/entity/Q262735,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q470779,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q2149430,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q296630,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q326723,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q3511677,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q3565867,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q3567378,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q932647,1
http://www.wikidata.org/entity/Q3177199,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q470779,http://www.wikidata.org/entity/Q2149430,1
http://www.wikidata.org/entity/Q470779,http://www.wikidata.org/entity/Q296630,1
http://www.wikidata.org/entity/Q470779,http://www.wikidata.org/entity/Q326723,1
http://www.wikidata.org/entity/Q470779,http://www.wikidata.org/entity/Q3511677,1
http://www.wikidata.org/entity/Q470779,http://www.wikidata.org/entity/Q3565867,1
http://www.wikidata.org/entity/Q470779,http://www.wikidata.org/entity/Q3567378,1
http://www.wikidata.org/entity/Q470779,http://www.wikidata.org/entity/Q932647,1
http://www.wikidata.org/entity/Q470779,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q505141,http://www.wikidata.org/entity/Q2364014,1
http://www.wikidata.org/entity/Q505141,http://www.wikidata.org/entity/Q557482,2
http://www.wikidata.org/entity/Q505141,http://www.wikidata.org/entity/Q692800,1
http://www.wikidata.org/entity/Q314301,http://www.wikidata.org/entity/Q159347,1
http://www.wikidata.org/entity/Q314301,http://www.wikidata.org/entity/Q1649350,1
http://www.wikidata.org/entity/Q314301,http://www.wikidata.org/entity/Q171736,1
http://www.wikidata.org/entity/Q314301,http://www.wikidata.org/entity/Q232477,1
http://www.wikidata.org/entity/Q295093,http://www.wikidata.org/entity/Q228607,1
http://www.wikidata.org/entity/Q295093,http://www.wikidata.org/entity/Q3554281,1
http://www.wikidata.org/entity/Q295093,http://www.wikidata.org/entity/Q31481,1
http://www.wikidata.org/entity/Q937589,http://www.wikidata.org/entity/Q434466,1
http://www.wikidata.org/entity/Q937589,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q72717,http://www.wikidata.org/entity/Q3561598,1
http://www.wikidata.org/entity/Q219124,http://www.wikidata.org/entity/Q233563,1
http://www.wikidata.org/entity/Q219124,http://www.wikidata.org/entity/Q313043,1
http://www.wikidata.org/entity/Q555460,http://www.wikidata.org/entity/Q180224,1
http://www.wikidata.org/entity/Q237696,http://www.wikidata.org/entity/Q380178,1
http://www.wikidata.org/entity/Q237696,http://www.wikidata.org/entity/Q873,1
http://www.wikidata.org/entity/Q734944,http://www.wikidata.org/entity/Q83410,1
http://www.wikidata.org/entity/Q51547,http://www.wikidata.org/entity/Q450646,1
http://www.wikidata.org/entity/Q51547,http://www.wikidata.org/entity/Q692800,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q313047,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q3181847,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q710142,1
http://www.wikidata.org/entity/Q95143,http://www.wikidata.org/entity/Q106940,1
http://www.wikidata.org/entity/Q95143,http://www.wikidata.org/entity/Q18223052,1
http://www.wikidata.org/entity/Q95143,http://www.wikidata.org/entity/Q6776197,1
http://www.wikidata.org/entity/Q95143,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q50713,http://www.wikidata.org/entity/Q229276,1
http://www.wikidata.org/entity/Q50713,http://www.wikidata.org/entity/Q296491,1
http://www.wikidata.org/entity/Q50713,http://www.wikidata.org/entity/Q974947,1
http://www.wikidata.org/entity/Q290962,http://www.wikidata.org/entity/Q330819,1
http://www.wikidata.org/entity/Q290962,http://www.wikidata.org/entity/Q661678,1
http://www.wikidata.org/entity/Q330819,http://www.wikidata.org/entity/Q661678,1
http://www.wikidata.org/entity/Q285928,http://www.wikidata.org/entity/Q3870718,1
http://www.wikidata.org/entity/Q313566,http://www.wikidata.org/entity/Q1343162,1
http://www.wikidata.org/entity/Q313566,http://www.wikidata.org/entity/Q236189,1
http://www.wikidata.org/entity/Q313566,http://www.wikidata.org/entity/Q367155,1
http://www.wikidata.org/entity/Q313566,http://www.wikidata.org/entity/Q23844,1
http://www.wikidata.org/entity/Q353019,http://www.wikidata.org/entity/Q59821,1
http://www.wikidata.org/entity/Q353019,http://www.wikidata.org/entity/Q180919,1
http://www.wikidata.org/entity/Q59821,http://www.wikidata.org/entity/Q180919,1
http://www.wikidata.org/entity/Q51582,http://www.wikidata.org/entity/Q1349205,1
http://www.wikidata.org/entity/Q332530,http://www.wikidata.org/entity/Q83410,1
http://www.wikidata.org/entity/Q332530,http://www.wikidata.org/entity/Q887757,1
http://www.wikidata.org/entity/Q220751,http://www.wikidata.org/entity/Q388557,1
http://www.wikidata.org/entity/Q220751,http://www.wikidata.org/entity/Q185724,1
http://www.wikidata.org/entity/Q220751,http://www.wikidata.org/entity/Q190231,1
http://www.wikidata.org/entity/Q220751,http://www.wikidata.org/entity/Q375590,1
http://www.wikidata.org/entity/Q388557,http://www.wikidata.org/entity/Q185724,1
http://www.wikidata.org/entity/Q388557,http://www.wikidata.org/entity/Q190231,1
http://www.wikidata.org/entity/Q388557,http://www.wikidata.org/entity/Q375590,1
http://www.wikidata.org/entity/Q118817,http://www.wikidata.org/entity/Q13217306,1
http://www.wikidata.org/entity/Q118817,http://www.wikidata.org/entity/Q208590,1
http://www.wikidata.org/entity/Q118817,http://www.wikidata.org/entity/Q7327505,1
http://www.wikidata.org/entity/Q710131,http://www.wikidata.org/entity/Q236711,1
http://www.wikidata.org/entity/Q710131,http://www.wikidata.org/entity/Q275964,1
http://www.wikidata.org/entity/Q710131,http://www.wikidata.org/entity/Q331587,1
http://www.wikidata.org/entity/Q710131,http://www.wikidata.org/entity/Q42869,1
http://www.wikidata.org/entity/Q4250213,http://www.wikidata.org/entity/Q28816282,1
http://www.wikidata.org/entity/Q4250213,http://www.wikidata.org/entity/Q5483866,1
http://www.wikidata.org/entity/Q3696452,http://www.wikidata.org/entity/Q229487,1
http://www.wikidata.org/entity/Q435029,http://www.wikidata.org/entity/Q34851,1
http://www.wikidata.org/entity/Q25132,http://www.wikidata.org/entity/Q18637413,1
http://www.wikidata.org/entity/Q83233,http://www.wikidata.org/entity/Q55392,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q1189113,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q170572,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q233563,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q504455,1
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q80966,1
http://www.wikidata.org/entity/Q18816471,http://www.wikidata.org/entity/Q184572,1
http://www.wikidata.org/entity/Q18816471,http://www.wikidata.org/entity/Q9582,1
http://www.wikidata.org/entity/Q51491,http://www.wikidata.org/entity/Q128746,1
http://www.wikidata.org/entity/Q51491,http://www.wikidata.org/entity/Q316003,1
http://www.wikidata.org/entity/Q51491,http://www.wikidata.org/entity/Q9960,1
http://www.wikidata.org/entity/Q706475,http://www.wikidata.org/entity/Q244674,1
http://www.wikidata.org/entity/Q706475,http://www.wikidata.org/entity/Q257442,1
http://www.wikidata.org/entity/Q706475,http://www.wikidata.org/entity/Q2706805,1
http://www.wikidata.org/entity/Q706475,http://www.wikidata.org/entity/Q566037,1
http://www.wikidata.org/entity/Q706475,http://www.wikidata.org/entity/Q712437,1
http://www.wikidata.org/entity/Q706475,http://www.wikidata.org/entity/Q921518,1
http://www.wikidata.org/entity/Q706475,http://www.wikidata.org/entity/Q35332,1
http://www.wikidata.org/entity/Q309715,http://www.wikidata.org/entity/Q171745,1
http://www.wikidata.org/entity/Q309715,http://www.wikidata.org/entity/Q36949,1
http://www.wikidata.org/entity/Q506081,http://www.wikidata.org/entity/Q51495,1
http://www.wikidata.org/entity/Q506081,http://www.wikidata.org/entity/Q1231318,1
http://www.wikidata.org/entity/Q51495,http://www.wikidata.org/entity/Q1231318,1
http://www.wikidata.org/entity/Q28941,http://www.wikidata.org/entity/Q1704485,1
http://www.wikidata.org/entity/Q28941,http://www.wikidata.org/entity/Q94041,2
http://www.wikidata.org/entity/Q56093,http://www.wikidata.org/entity/Q162389,1
http://www.wikidata.org/entity/Q56093,http://www.wikidata.org/entity/Q180919,1
http://www.wikidata.org/entity/Q56093,http://www.wikidata.org/entity/Q484881,1
http://www.wikidata.org/entity/Q51545,http://www.wikidata.org/entity/Q106743,1
http://www.wikidata.org/entity/Q51545,http://www.wikidata.org/entity/Q204336,1
http://www.wikidata.org/entity/Q51545,http://www.wikidata.org/entity/Q319527,1
http://www.wikidata.org/entity/Q51545,http://www.wikidata.org/entity/Q4748069,1
http://www.wikidata.org/entity/Q51545,http://www.wikidata.org/entity/Q722333,1
http://www.wikidata.org/entity/Q51545,http://www.wikidata.org/entity/Q32439,1
http://www.wikidata.org/entity/Q465139,http://www.wikidata.org/entity/Q114179,1
http://www.wikidata.org/entity/Q465139,http://www.wikidata.org/entity/Q723014,1
http://www.wikidata.org/entity/Q465139,http://www.wikidata.org/entity/Q42101,1
http://www.wikidata.org/entity/Q465139,http://www.wikidata.org/entity/Q6078,1
http://www.wikidata.org/entity/Q465139,http://www.wikidata.org/entity/Q6096,1
http://www.wikidata.org/entity/Q73136,http://www.wikidata.org/entity/Q543693,1
http://www.wikidata.org/entity/Q73136,http://www.wikidata.org/entity/Q11637,1
http://www.wikidata.org/entity/Q73136,http://www.wikidata.org/entity/Q4612,1
http://www.wikidata.org/entity/Q52411,http://www.wikidata.org/entity/Q225509,1
http://www.wikidata.org/entity/Q52411,http://www.wikidata.org/entity/Q499644,1
http://www.wikidata.org/entity/Q57316,http://www.wikidata.org/entity/Q444522,1
http://www.wikidata.org/entity/Q57316,http://www.wikidata.org/entity/Q1785,1
http://www.wikidata.org/entity/Q55218,http://www.wikidata.org/entity/Q1904022,1
http://www.wikidata.org/entity/Q55218,http://www.wikidata.org/entity/Q742502,1
http://www.wikidata.org/entity/Q104266,http://www.wikidata.org/entity/Q191966,1
http://www.wikidata.org/entity/Q62956,http://www.wikidata.org/entity/Q1701306,1
http://www.wikidata.org/entity/Q62956,http://www.wikidata.org/entity/Q76963,1
http://www.wikidata.org/entity/Q3085673,http://www.wikidata.org/entity/Q3124227,1
http://www.wikidata.org/entity/Q56008,http://www.wikidata.org/entity/Q101797,1
http://www.wikidata.org/entity/Q56008,http://www.wikidata.org/entity/Q170572,1
http://www.wikidata.org/entity/Q56008,http://www.wikidata.org/entity/Q233365,1
http://www.wikidata.org/entity/Q363117,http://www.wikidata.org/entity/Q41163,1
http://www.wikidata.org/entity/Q314342,http://www.wikidata.org/entity/Q229410,1
http://www.wikidata.org/entity/Q314342,http://www.wikidata.org/entity/Q481832,1
http://www.wikidata.org/entity/Q314342,http://www.wikidata.org/entity/Q45772,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q16590613,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q1709538,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q181413,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q242434,1
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q763453,1
http://www.wikidata.org/entity/Q51559,http://www.wikidata.org/entity/Q104000,1
http://www.wikidata.org/entity/Q51559,http://www.wikidata.org/entity/Q232477,1
http://www.wikidata.org/entity/Q51559,http://www.wikidata.org/entity/Q319527,1
http://www.wikidata.org/entity/Q51559,http://www.wikidata.org/entity/Q959863,1
http://www.wikidata.org/entity/Q51559,http://www.wikidata.org/entity/Q4573,1
http://www.wikidata.org/entity/Q51537,http://www.wikidata.org/entity/Q151973,1
http://www.wikidata.org/entity/Q51537,http://www.wikidata.org/entity/Q34851,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q170572,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q20973952,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q504455,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q7488379,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q19848,1
http://www.wikidata.org/entity/Q361336,http://www.wikidata.org/entity/Q171905,1
http://www.wikidata.org/entity/Q361336,http://www.wikidata.org/entity/Q192410,1
http://www.wikidata.org/entity/Q361336,http://www.wikidata.org/entity/Q313039,1
http://www.wikidata.org/entity/Q361336,http://www.wikidata.org/entity/Q36153,1
http://www.wikidata.org/entity/Q361336,http://www.wikidata.org/entity/Q43874,1
http://www.wikidata.org/entity/Q318287,http://www.wikidata.org/entity/Q236842,1
http://www.wikidata.org/entity/Q318287,http://www.wikidata.org/entity/Q472051,1
http://www.wikidata.org/entity/Q318287,http://www.wikidata.org/entity/Q37079,1
http://www.wikidata.org/entity/Q28941,http://www.wikidata.org/entity/Q181917,1
http://www.wikidata.org/entity/Q28941,http://www.wikidata.org/entity/Q3968233,1
http://www.wikidata.org/entity/Q28941,http://www.wikidata.org/entity/Q457229,1
http://www.wikidata.org/entity/Q55171,http://www.wikidata.org/entity/Q1393935,1
http://www.wikidata.org/entity/Q55171,http://www.wikidata.org/entity/Q234788,2
http://www.wikidata.org/entity/Q55171,http://www.wikidata.org/entity/Q250382,1
http://www.wikidata.org/entity/Q55171,http://www.wikidata.org/entity/Q272435,1
http://www.wikidata.org/entity/Q55171,http://www.wikidata.org/entity/Q461260,1
http://www.wikidata.org/entity/Q55171,http://www.wikidata.org/entity/Q5849390,2
http://www.wikidata.org/entity/Q55171,http://www.wikidata.org/entity/Q947070,1
http://www.wikidata.org/entity/Q940393,http://www.wikidata.org/entity/Q925877,1
http://www.wikidata.org/entity/Q7374,http://www.wikidata.org/entity/Q1667630,2
http://www.wikidata.org/entity/Q7374,http://www.wikidata.org/entity/Q2464819,1
http://www.wikidata.org/entity/Q7374,http://www.wikidata.org/entity/Q3173436,1
http://www.wikidata.org/entity/Q7374,http://www.wikidata.org/entity/Q4864570,1
http://www.wikidata.org/entity/Q7374,http://www.wikidata.org/entity/Q3925,1
http://www.wikidata.org/entity/Q179497,http://www.wikidata.org/entity/Q119798,1
http://www.wikidata.org/entity/Q179497,http://www.wikidata.org/entity/Q184572,1
http://www.wikidata.org/entity/Q179497,http://www.wikidata.org/entity/Q296928,1
http://www.wikidata.org/entity/Q263486,http://www.wikidata.org/entity/Q129817,1
http://www.wikidata.org/entity/Q263486,http://www.wikidata.org/entity/Q223745,1
http://www.wikidata.org/entity/Q263486,http://www.wikidata.org/entity/Q24036596,1
http://www.wikidata.org/entity/Q263486,http://www.wikidata.org/entity/Q299483,1
http://www.wikidata.org/entity/Q263486,http://www.wikidata.org/entity/Q737369,1
http://www.wikidata.org/entity/Q55221,http://www.wikidata.org/entity/Q134333,1
http://www.wikidata.org/entity/Q500611,http://www.wikidata.org/entity/Q484523,1
http://www.wikidata.org/entity/Q500611,http://www.wikidata.org/entity/Q491775,1
http://www.wikidata.org/entity/Q500611,http://www.wikidata.org/entity/Q24057,1
http://www.wikidata.org/entity/Q223687,http://www.wikidata.org/entity/Q161916,1
http://www.wikidata.org/entity/Q223687,http://www.wikidata.org/entity/Q181936,1
http://www.wikidata.org/entity/Q223687,http://www.wikidata.org/entity/Q200534,1
http://www.wikidata.org/entity/Q223687,http://www.wikidata.org/entity/Q228603,1
http://www.wikidata.org/entity/Q223687,http://www.wikidata.org/entity/Q3769056,1
http://www.wikidata.org/entity/Q259913,http://www.wikidata.org/entity/Q200534,1
http://www.wikidata.org/entity/Q259913,http://www.wikidata.org/entity/Q236189,1
http://www.wikidata.org/entity/Q259913,http://www.wikidata.org/entity/Q34975,2
http://www.wikidata.org/entity/Q259913,http://www.wikidata.org/entity/Q42869,1
http://www.wikidata.org/entity/Q259913,http://www.wikidata.org/entity/Q873,1
http://www.wikidata.org/entity/Q269796,http://www.wikidata.org/entity/Q1177111,1
http://www.wikidata.org/entity/Q269796,http://www.wikidata.org/entity/Q310493,1
http://www.wikidata.org/entity/Q919750,http://www.wikidata.org/entity/Q2484213,1
http://www.wikidata.org/entity/Q919750,http://www.wikidata.org/entity/Q344793,1
http://www.wikidata.org/entity/Q377412,http://www.wikidata.org/entity/Q633939,1
http://www.wikidata.org/entity/Q633939,http://www.wikidata.org/entity/Q309989,1
http://www.wikidata.org/entity/Q315062,http://www.wikidata.org/entity/Q4983789,1
http://www.wikidata.org/entity/Q137489,http://www.wikidata.org/entity/Q740071,1
http://www.wikidata.org/entity/Q137489,http://www.wikidata.org/entity/Q100937,1
http://www.wikidata.org/entity/Q137489,http://www.wikidata.org/entity/Q159347,1
http://www.wikidata.org/entity/Q137489,http://www.wikidata.org/entity/Q310493,1
http://www.wikidata.org/entity/Q137489,http://www.wikidata.org/entity/Q446717,1
http://www.wikidata.org/entity/Q137489,http://www.wikidata.org/entity/Q5538333,1
http://www.wikidata.org/entity/Q137489,http://www.wikidata.org/entity/Q41871,1
http://www.wikidata.org/entity/Q740071,http://www.wikidata.org/entity/Q100937,1
http://www.wikidata.org/entity/Q740071,http://www.wikidata.org/entity/Q159347,1
http://www.wikidata.org/entity/Q740071,http://www.wikidata.org/entity/Q310493,1
http://www.wikidata.org/entity/Q740071,http://www.wikidata.org/entity/Q446717,1
http://www.wikidata.org/entity/Q740071,http://www.wikidata.org/entity/Q5538333,1
http://www.wikidata.org/entity/Q740071,http://www.wikidata.org/entity/Q41871,1
http://www.wikidata.org/entity/Q61954995,http://www.wikidata.org/entity/Q51472,1
http://www.wikidata.org/entity/Q61954995,http://www.wikidata.org/entity/Q52997,1
http://www.wikidata.org/entity/Q61954995,http://www.wikidata.org/entity/Q240233,1
http://www.wikidata.org/entity/Q61954995,http://www.wikidata.org/entity/Q19526,1
http://www.wikidata.org/entity/Q51472,http://www.wikidata.org/entity/Q52997,1
http://www.wikidata.org/entity/Q51472,http://www.wikidata.org/entity/Q240233,1
http://www.wikidata.org/entity/Q51472,http://www.wikidata.org/entity/Q19526,1
http://www.wikidata.org/entity/Q52997,http://www.wikidata.org/entity/Q240233,1
http://www.wikidata.org/entity/Q52997,http://www.wikidata.org/entity/Q19526,1
http://www.wikidata.org/entity/Q724590,http://www.wikidata.org/entity/Q172678,1
http://www.wikidata.org/entity/Q51547,http://www.wikidata.org/entity/Q498503,1
http://www.wikidata.org/entity/Q188726,http://www.wikidata.org/entity/Q224081,1
http://www.wikidata.org/entity/Q188726,http://www.wikidata.org/entity/Q272031,1
http://www.wikidata.org/entity/Q188726,http://www.wikidata.org/entity/Q310932,1
http://www.wikidata.org/entity/Q188726,http://www.wikidata.org/entity/Q359491,1
http://www.wikidata.org/entity/Q188726,http://www.wikidata.org/entity/Q37876,1
http://www.wikidata.org/entity/Q544016,http://www.wikidata.org/entity/Q41131,1
http://www.wikidata.org/entity/Q544016,http://www.wikidata.org/entity/Q1871905,1
http://www.wikidata.org/entity/Q544016,http://www.wikidata.org/entity/Q94081,1
http://www.wikidata.org/entity/Q41131,http://www.wikidata.org/entity/Q1871905,1
http://www.wikidata.org/entity/Q41131,http://www.wikidata.org/entity/Q94081,1
http://www.wikidata.org/entity/Q288337,http://www.wikidata.org/entity/Q230681,1
http://www.wikidata.org/entity/Q288337,http://www.wikidata.org/entity/Q232477,1
http://www.wikidata.org/entity/Q974982,http://www.wikidata.org/entity/Q51114,1
http://www.wikidata.org/entity/Q974982,http://www.wikidata.org/entity/Q312878,1
http://www.wikidata.org/entity/Q974982,http://www.wikidata.org/entity/Q585953,1
http://www.wikidata.org/entity/Q51114,http://www.wikidata.org/entity/Q312878,3
http://www.wikidata.org/entity/Q51114,http://www.wikidata.org/entity/Q585953,1
http://www.wikidata.org/entity/Q72267,http://www.wikidata.org/entity/Q1804811,4
http://www.wikidata.org/entity/Q72267,http://www.wikidata.org/entity/Q296491,1
http://www.wikidata.org/entity/Q72267,http://www.wikidata.org/entity/Q49034,1
http://www.wikidata.org/entity/Q605924,http://www.wikidata.org/entity/Q34851,1
http://www.wikidata.org/entity/Q953627,http://www.wikidata.org/entity/Q446717,1
http://www.wikidata.org/entity/Q953627,http://www.wikidata.org/entity/Q41142,1
http://www.wikidata.org/entity/Q51559,http://www.wikidata.org/entity/Q41163,1
http://www.wikidata.org/entity/Q456910,http://www.wikidata.org/entity/Q718135,1
http://www.wikidata.org/entity/Q51575,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q433893,http://www.wikidata.org/entity/Q101797,1
http://www.wikidata.org/entity/Q433893,http://www.wikidata.org/entity/Q233466,1
http://www.wikidata.org/entity/Q433893,http://www.wikidata.org/entity/Q484523,1
